ID,ServiceName,Level,Text,ReferenceNumber,RequestID,ProcessID,CreationDate
DD1342A1-F36E-4B9F-852A-CA6D03269F3C,mr19sso@moin.gov.il,5,את המהירות,7296408,0F86E7AC-96F9-4DBA-A747-0467B57E50BB,NULL,13:56.0
A0A392BF-B917-46DD-BB6B-13EED2475B7C,mr19sso@moin.gov.il,5,מאוד פשוט ונוח,7299984,3CAEB0AC-2B93-42DD-85A7-12A4D158B2FE,NULL,58:04.1
2E7761FE-7294-4089-B0D8-4BBED371494A,mr19sso@moin.gov.il,5,"קליל, מהיר וידידותי למשתמש :)",7312393,E001EE28-9E43-4F94-B445-A9321DE82132,NULL,47:09.6
831318D9-68E6-43A2-9B5E-C04F5DD50738,mr19sso@moin.gov.il,5,מהיר וממוקד,7292303,B2A2F08D-E291-4909-BDFA-112B3FBAF517,NULL,06:01.5
82F5E1F3-7638-4616-99FF-C71A6F11951E,mr19sso@moin.gov.il,5,מעולה שאפשר לעשות דרך הטלפון ולא צריך לגשת פיזית ,7311991,ED8F5D2C-20DB-4B40-9DFD-B6F26578F0F5,NULL,28:26.1
A0850C87-514D-424E-9B6A-0676CF780052,mr19sso@moin.gov.il,5,בקלות ויעלות,7309205,58D3C543-0604-4E6A-A001-41E3DB9C10C2,NULL,25:39.5
594BB0EF-230A-46FB-97F6-4B122469F157,mr19sso@moin.gov.il,5,היה מאוד ברור וקצר,7301726,70C08654-A130-48AE-976B-166FF4FD44FD,NULL,59:13.7
90E2388A-0A5B-4679-BEFA-BF19664E5A12,mr19sso@moin.gov.il,5,אחלה שרות ,7292556,76AA4BD7-54EA-404F-BBDF-B690606493D1,5FBDE17F-30BE-4584-8877-400AB4A4C6DB,52:52.4
DE700725-0083-4BAD-A3AF-BEC52FCD7F51,mr19sso@moin.gov.il,5,היה מצויין מהיר וברור ,7308152,F76E2C01-7C12-4F8D-B71D-DCE7459BE414,NULL,39:11.1
DF80E14F-6196-4AC0-A0FB-094FEF0E4872,mr19sso@moin.gov.il,5,פשוט ומהיר,7294776,4C2E756A-67AD-495B-A98F-6D6AEFA7966C,NULL,40:06.3
2864A875-D07F-43EE-9A3A-53FCB3D6330B,mr19sso@moin.gov.il,5,"פשוט וקל.
תודה רבה.",7300278,5E6BFAE3-FA3B-4E84-8812-DA48C3C65213,NULL,49:25.8
15E075A2-B9DC-44E1-81E8-BB6E7C17F825,mr19sso@moin.gov.il,4,אהבתי את הזריזות,7289611,372340B8-F853-4F60-AB1E-C89EDFB949C2,NULL,31:44.7
F1BC136C-0BE9-41AB-9525-B1968E6DB2F3,mr19sso@moin.gov.il,5,מדהים,7291264,A2F75C5C-A682-4B5B-8918-9D0333004DE9,NULL,00:54.1
B563A526-534E-4D80-90B6-0E058B9E989D,mr19sso@moin.gov.il,5,מאוד יעיל,7312294,9D00B6F4-FA33-4ED4-8D58-AA19FDA1AA9F,NULL,50:33.9
6ADE882A-8EA7-4090-AAA8-3F76223210B7,mr19sso@moin.gov.il,5,הכל מצוין תודה,7308965,75974742-4670-4BE7-8D01-86D4E7FF0D89,NULL,59:20.8
7D711D5B-7467-4CBF-A0A0-955D2385AA05,mr19sso@moin.gov.il,4,שיחת הטלפון הגיעה דקה אחרי שהמייל הגיע,7304181,D2ADA6B2-C460-448A-A7A8-404B1AF59195,NULL,13:00.1
28F75AA5-DCB5-43B9-BE1F-E18090AF63D4,mr19sso@moin.gov.il,5,אהבתי את השירות המהיר תודה ,7290391,44472E23-1198-4D05-8CD1-AD923098D2ED,NULL,39:00.8
A932E3C6-44D1-4A21-9E7D-670268222C9A,mr19sso@moin.gov.il,4,היה קשה להכנס לאתר איזה יומיים נראה לי היתה לכם תקלה אתמול. אבל סהכ הממשק נוח.,7290229,CCFD473C-41D5-4888-84F2-0B0FCCA14895,NULL,14:35.5
05839A1C-33A0-4D0E-AF00-3ADE0914B89D,mr19sso@moin.gov.il,5,קל ונוח,7310037,46ED2CCC-FF28-435A-B2E5-43652FB1950F,NULL,31:08.4
CA29CFB7-98AC-4739-8129-98EAF2F29BF2,mr19sso@moin.gov.il,5,פשוט וקל,7306492,58F6CB9F-2460-406E-8508-A94F6CC470D0,NULL,33:39.6
2D733371-F9B1-4DE1-A2EC-DD097CCD13A5,mr19sso@moin.gov.il,5,מובן קצר קליט וברור,7300374,E450B0BD-125A-4BB5-9130-5D881ABA2FBF,NULL,11:29.5
B36D3921-3A15-4174-99D4-591DE9CDFF17,mr19sso@moin.gov.il,5,הצגת שם המשפחה של הנולד ,7309348,5D12FBE7-20BE-414A-BE1C-5B113F4F46BB,NULL,30:03.4
E7754ECD-A68F-42FA-BCE4-8DD0C72AEC0B,mr19sso@moin.gov.il,5,tdfyjukji,7312993,61EFD151-86BB-4C18-BD4E-EDD4C24B4B1E,NULL,56:22.4
159139D9-9853-40D5-8ABC-79ED37C421FF,mr19sso@moin.gov.il,5,קל,7307322,49AC47DF-6FA6-4EC9-A2A1-D092002CF1E1,NULL,25:58.3
5225EBF4-72F9-4C0F-B943-E0431227BB5E,mr19sso@moin.gov.il,5,פצצה,7309141,3CCB92C8-036A-4F9C-BD59-D96B8B0E6279,NULL,25:37.6
95AE8CAE-D1FE-4B4F-BB07-6EDC2AC82B60,mr19sso@moin.gov.il,5,מהיר ופשוט,7302492,6B432663-C16D-4534-8205-50F8202ABF96,NULL,00:41.4
2A393414-F574-4B96-AE26-8C230B8B9689,mr19sso@moin.gov.il,5,אלופים. אחלה חווית משתמש,7300655,25C8D7DA-E250-45CD-BFED-00640D3D8B1B,NULL,58:55.3
A3D47902-7CBF-4A3D-9EAE-7ACCC5BE8C1B,mr19sso@moin.gov.il,5,יעיל ברור ומהיר,7310360,948EFE72-4B69-41B0-A205-ADDA1451ABD1,NULL,02:49.8
9546626B-FAA1-4CEE-9252-D15DD64F901E,mr19sso@moin.gov.il,5,"היה מצויין, הייתי שמח אם קליטת היתה מבוצעת באותו היום.",7294576,2474AF26-D777-4C3D-A4BB-C662CF3B6B67,NULL,03:03.9
6DE241A2-BCA5-4019-8A1A-4ECACDA27489,mr19sso@moin.gov.il,5,מעולה,7299969,17BCC570-C903-499D-AD7C-5DDD8751F9E3,NULL,46:02.0
5680E8E2-2D17-41C3-B1AD-8146063B8CF3,mr19sso@moin.gov.il,5,בקלות ובמהירות,7309437,C3867BE9-AF90-4C01-82B0-2B85BFB3F12C,NULL,45:22.7
1AA529AE-35AB-4D8E-A07C-56D0A72D827B,mr19sso@moin.gov.il,5,"המהירות והנגישות ראויים לציון לשבח.
הלוואי שכל המערכת תהיה כזאת נגישה.",7293848,3EFB7B4F-2B40-4DCF-B630-B4E07530C633,NULL,21:31.1
7BED7B53-9C04-4F1D-A522-D0752E6BE746,mr19sso@moin.gov.il,5,מושלם,7308768,39EABD4C-A089-4A08-879F-930ACD0B8E03,NULL,46:34.7
AB806F08-6645-4CC1-8E90-3B50EF820CED,mr19sso@moin.gov.il,5,"לתת הצעה אוטומטית של השם באנגלית, על פי גוגל-טרנסלייט וכדומה. ",7306631,62E51F97-7DFA-4A7C-A8A4-7FB8D677C1C3,NULL,21:27.7
531F152D-9411-4834-AC4D-7BE5B3F8C363,mr19sso@moin.gov.il,5,"היה מאוד קל ופשוט
תודה על השירות ",7293044,E2254601-1110-4FA7-AE13-00FF7E52B2BF,NULL,25:39.4
93F97101-1B5E-414B-A274-4C016B070668,mr19sso@moin.gov.il,4,תהליך קל ומהיר! תודה,7310241,B7C0441F-BC9A-43A9-9685-9CEA9F329244,NULL,36:38.7
3D601F42-8658-4DAB-B492-D54DAD66AD8A,mr19sso@moin.gov.il,3,אין מקום להזין שם אמצעי ,7310887,FD1C7CDE-161D-4AA0-BB3B-2F49A6AD75B3,NULL,11:24.7
7BB2906B-FD7F-4A80-A03A-DCD711D52451,mr19sso@moin.gov.il,4,"להסביר איך מגיע אלי דף הבספח של הת.ז, לאן ותוך כמה זמן.
",7313782,A089C571-C22D-49A4-BB5E-4AF3CE668C9F,NULL,27:39.5
C62F7FC5-C8B0-47BF-B9C8-99615746B290,mr19sso@moin.gov.il,5,שזה נח וקל ומהיר,7308036,6C37D269-22FD-4637-827E-B7605E00327B,NULL,35:36.4
E8BF734C-64DD-4BCC-8B6C-456232DE17C0,mr19sso@moin.gov.il,1,מנסה כבר כמה פעמים להוסיף ילד לתז ולא הולך בכלל ,7289556,2E36A9B6-DE2C-4BB0-94CD-E1DF799FF948,NULL,39:27.0
F2BF44FD-D9B1-48C7-BBD3-A8D939EBE48F,mr19sso@moin.gov.il,5,מאוד יעיל!,7293762,753A4606-723F-429C-98EB-95E13BE58AC5,NULL,27:55.1
4893FA06-BBC9-4E8A-AAEC-DCB3BE6F9484,mr19sso@moin.gov.il,5,ממוקד ונגיש,7290163,A715FE6A-E3B6-4335-AE73-8EB6B0E6BE36,NULL,23:56.0
C62739F9-AED3-4E8C-A445-997C17899F3E,mr19sso@moin.gov.il,5,לציין שלא חובה לכתוב שם באנגלית,7308702,3FEFF27E-AFFA-4E60-9902-6226311E29E2,NULL,54:15.4
F4256040-C241-41B1-A9DA-4951DAE38612,mr19sso@moin.gov.il,5,"היה יעיל ומהיר, תודה.


מאוד מאוד הפריע לי כשנכנסתי להזין פרטים על סבסוד מעונות יום עבור הבת שלי, שכתבתם ""הורה 1"" ו""הורה 2"".

הורה זה לא תפקיד, זה מהות!
אני אבא, ואשתי אמא, ושמסתכלים עלינו כ1 ו2 זה ממש מזלזל.
בנוסף, היה מאוד מבלבל מי צריך למלא איפה.
מבקשים ת.ז. של הורה 1, ואח""כ של הורה 2.
מי זה ה1 ומי זה ה2?
ואלי ה2 זה ה1?
פשוט:
תרשמו אבא ואמא, תכבדו אותנו ואל תמחקו אותנו, 
ותעשו את השירות יותר ברור ופשוט.
תודה רבה",7309047,B4708E21-BA5B-4154-8A03-905C2C93DDE1,NULL,10:23.6
DE8334C0-27A4-49DB-9828-A50849E478BE,mr19sso@moin.gov.il,5,תהליך קל פשוט ומאד אינטואיטבי.,7299310,D2B64C2B-8687-4B0F-9506-C2DE5B497E19,NULL,50:07.9
43E55D8C-D96C-41C7-B1FE-A6E76332DC09,mr19sso@moin.gov.il,5,תודה על הקלות ,7296520,068E7DA0-6E1E-40C5-86F7-7800461EC1BE,NULL,20:50.8
1FB914D2-3A02-40C1-A651-B95B6F9E5DCC,mr19sso@moin.gov.il,5,מושלמים!,7304091,9447923A-0753-4A7A-9BCF-C683A3B78D04,NULL,27:15.2
8985A827-551A-4E5E-899D-5FD3B35D992C,mr19sso@moin.gov.il,4,n1/ 10 אני מנסה להרשם ולא מצליחה רק היום הצלחתי,7299835,3B43D4F8-9DEF-43E1-972D-72633CB0C9B6,NULL,38:25.3
B7E9D749-3A98-4DE4-B9C8-A4E40CA3068A,mr19sso@moin.gov.il,5,"דרך הנייד בכרום בסמסונג היה מאוד מאוד איטי. ודרך המחשב מהיר
חבל שאחרי ששמים סיסמא שוב צריך הזדהות דרך הנייד. זה כבר מיותר",7290178,990EFF3F-6FFB-4133-88DD-624D32166283,NULL,36:10.7
D0274724-15E4-4F8A-91D7-81E753A92D08,mr19sso@moin.gov.il,1,"למה צריך כזה קוד ארוך ומסורבל
דבר שני הקוד הקודם שלי נמחק משום מה..",7306439,0E91B1EF-9D96-4813-937C-D024FD2998AF,NULL,36:54.5
26792247-22D6-4FAD-8223-D7EDA3E5A639,mr19sso@moin.gov.il,5,מהיר מאוד,7304286,180AC257-9F94-405C-9DA1-4590089ED45D,NULL,09:09.3
27FAF248-ABBE-46F1-BEEB-617C7476AE49,mr19sso@moin.gov.il,5,"זריז, זמין ובלי לחכות בתור.
נהדר.",7300613,2223A50F-1C5C-436B-BC69-9EDD396ACD64,NULL,05:45.8
1706E39E-D34D-442E-B668-99B7959AD34F,mr19sso@moin.gov.il,5,כל הפרטים היו מלאים קצר ולענין לא לקח הרבה זמן למלא את הטופס תודה רבה,7301184,E7CC09F2-F0B1-4DE3-9BA6-AAE01FD3E731,NULL,13:38.4
8787696B-58BB-4673-8140-78CEB8430D92,mr19sso@moin.gov.il,5,"נגישות
מהירות
יעילות",7301255,EFFFFF06-C096-4CDE-9134-CCF44E6C3757,NULL,25:57.6
137B8CB9-2C76-4D9C-956D-EC057E43D9DF,mr19sso@moin.gov.il,5,פשוט לא ידעתי שיש לי יוזר באתר הזה,7300003,799A0B26-0CE9-4441-BA97-85F702EBB07D,NULL,08:55.1
291033BF-F970-43E6-857D-72F32A784A73,mr19sso@moin.gov.il,5,חבל שלקח הרבה זמן עד שהייתה האפשרות לעדכן שם ,7295288,98586281-BAE2-456D-8989-96B960F713E3,NULL,14:44.6
C996063D-8B5A-4574-8842-7C3A5C6832E8,mr19sso@moin.gov.il,5,"Wow 
הליך פשוט ומהיר",7304469,118FC90A-30CB-4992-B9E6-AA74350BCE82,NULL,31:42.3
29DF6C6E-A66E-4069-A365-681BAC45A329,mr19sso@moin.gov.il,5,"מהיר פשוט וקל
",7310179,94361D3D-84D3-4587-BBD4-CFE19CD86680,NULL,11:59.1
5E1BBC5F-C0BD-4336-BDF9-20DB6C4A0018,mr19sso@moin.gov.il,5,מעולה,7305900,DF96AB53-3AF6-45BB-AC0C-E2B3053720E6,NULL,19:20.7
349BF28D-1963-4649-B46F-2A9817C9FD6C,mr19sso@moin.gov.il,5,"זה היה מהיר וקל, הפרטים היו אוטומטית ולא היה צריך למלא. רק חבל שלאחר שממלאים חלק מהפרטים לאחר כמה דקות זה מתנתק מהעמוד אם לא עשיתי כלום ולא נשמר.",7309580,7977735C-7599-4965-B19C-28D31DF71398,NULL,16:05.4
BB48D0FA-8D37-463E-A499-2CF643D79F08,mr19sso@moin.gov.il,2,"אם אפשר לקבל את הספח בדואר
תודה",7313672,003B8E06-CB63-484D-8789-23B20F5D5E63,NULL,23:03.5
34FC4BA4-866E-446E-8E47-2FD2A407B2CA,mr19sso@moin.gov.il,5,"פשוט, קצר ונגיש
יום טוב",7299390,09A18978-7A07-404F-9A5A-CA26E3153A18,NULL,22:09.9
A1BD6E05-A4AD-4FF2-B365-15AA4E18F6DA,mr19sso@moin.gov.il,5,"מעולה,
 תהליך ברור וקצר,
נשמח לקבל את הספח בדואר במהירות ",7296582,3740AFA7-F008-481F-824E-AC799325F1C6,NULL,03:06.3
A5385C28-F520-4D8C-BB32-0F2D2A0B3892,mr19sso@moin.gov.il,5,הייתי שמח שהספח היה נשלח אליי אוטומטית למייל,7296552,36966458-FEEF-43CB-8372-68246B5FF07B,NULL,42:13.6
B7DC174A-C278-493B-82D8-118CEB210383,mr19sso@moin.gov.il,5,כיף שאפשר לטפל ברישום בדרך מקוונת ואין צורך בהגעה.,7299386,38256AFD-521E-4B8B-85E0-444055E0968B,5603CAEC-5063-49CC-A730-EB383D78D36E,47:57.8
7DBF8ECB-AB71-407D-A77A-0C556C84600C,mr19sso@moin.gov.il,5,יעיל וקצר ,7290536,37728638-0F5B-4211-919A-C81A25347E3B,NULL,08:05.0
665C2EA8-0382-4F54-BFE0-0B86CEFB9A99,mr19sso@moin.gov.il,5,מעולה ומהיר!,7308349,C0372F7F-BBAB-4327-8A2A-71D4DE038419,NULL,37:53.1
4DD26A72-8928-43F7-B53D-0B730BC9F913,mr19sso@moin.gov.il,5,נחמד לא לצאת מהבית,7312275,EE21EF99-825B-4B2B-B205-7185F62824FD,NULL,26:43.5
8638EAC0-AC4E-4C1B-A5ED-0A8EA5C2A7A1,mr19sso@moin.gov.il,5,נגיש ומהיר,7291879,160E7912-6FD8-410D-AB05-BCEC8874366C,NULL,57:59.9
044EF77F-1B9A-4C1F-9D23-0538FB75224F,mr19sso@moin.gov.il,5,היה נגיש מהיר ומובן תודה רבה!,7301106,8157ABE1-0949-44B2-B3A0-B90F2C25B260,NULL,45:15.8
E5CE22BD-9EE9-4175-A588-C7E26F0193DD,mutualInsurancenew9999@civil-service.gov.il,3, אזרח ותיק שהוא מן הסתם מעל גיל 60 לא רשאי להצטרף לביטוח הזה,56612,6BA4582A-ADC2-44A1-8FC0-18C11471FF38,NULL,13:52.7
FC600396-222E-4806-B730-4C025E296732,mutualInsurancenew9999@civil-service.gov.il,1,להעביר את כל הקבצים לקובץ שאפשר למלא פלאפוני ולשלוח,56246,FEDB9496-FD76-4893-A1ED-267DA71124AA,NULL,11:50.3
BC79A55A-067C-436F-B8D7-8D9FF8D00F68,mutualInsurancenew9999@civil-service.gov.il,5,שימוש בצילומים דרך צירוף קובץ,57013,DA6DB1B4-E306-4029-8422-3526D6F0F4A1,NULL,51:14.5
6CD43A8F-758D-4627-8738-D02AECACB6CE,mutualInsurancenew9999@civil-service.gov.il,5,מציון,56775,3B6A9514-C865-4FAD-B9D9-076556063962,NULL,54:16.4
F5CB3B9F-1EBD-4D6A-97EF-EA9F972D2EE8,new_worker@nativ.gov.il,5,נגיש ופשוט,4244,DA6D6002-C9A1-4BC4-83D8-4487A769F579,NULL,46:22.2
BE2FA7D7-AE4A-4362-AEFE-B3339FB8DAED,NewProviderOrExistingProvider@justice.gov.il,5,טופס פשוט ולעניין,5742,75D066DB-B709-4BA5-A4D4-8573B8925B66,NULL,37:24.0
35004B72-AF45-4F32-B7B1-820656007575,NewProviderOrExistingProvider@justice.gov.il,5,מאוד יעיל,5748,6B0336E7-899D-4F5D-96E7-EBFD84D6EC4A,NULL,55:14.6
1D084030-1B98-4E20-8D29-4EAC702D00E4,NewProviderOrExistingProvider@justice.gov.il,5,להרחיב את המקום המיוד להקלדת שם חשבון הבנק ,5695,5A2C1B18-BA6A-47B5-95D9-67312C3B311B,NULL,47:10.2
91901D93-9AF1-4FAD-81DA-60AAF9BE577A,NewTourguideRegistration@tourism.gov.il,2,אני לא מצליח להמשך את הרשמה בגלל תקלות במערכת ,4620,419D588E-B1F3-48FD-98B6-21E48425BE80,NULL,49:47.2
F58052AD-E5EC-45C1-9D25-C3D90AB1A501,NominateSocialWokerAccordingToLaw@molsa.gov.il,5,מרוצה מאוד ,4511,1EA36DCE-10DC-438F-ABA7-54F05182182A,NULL,58:05.1
EF56C758-9258-4570-B8FA-307811A77508,nursingrecruitment@health.gov.il,4,תוכן,24777,5A002C1A-6FFA-438D-B1CA-3C2B472E4381,NULL,40:52.2
21321A40-7777-4FA1-9AC5-5526CBD3C1E3,objection_form@planning.gov.il,5,מובן פשוט ומהיר,48328,9ACBC76E-E6D5-4660-AF4C-E5CCB6B17ACC,NULL,40:22.2
BB0E6E4E-4373-4362-B67E-1ECFF1144BB3,objection_form@planning.gov.il,3,כדאי לכתוב לפני תחילת מליאת השאלות איזה חומר צריך שיהיה כדי למלאות את השאלות ,48613,7843209B-8A4B-4BFD-B768-157B697AF7EF,NULL,37:44.5
B858A39C-009C-43BD-B5C7-8A80696BF56E,objection_form@planning.gov.il,1,אי אפשר להשתמש בפסיק אי אפשר להשתמש בנקודה,48136,360FA7CC-C934-40F6-8E3C-C09798662636,NULL,09:04.1
A14EA8F2-397D-4742-8EFF-A7F34B8DB444,objection_form@planning.gov.il,5,נוח ויעיל! תודה,48156,812C94C0-D2B0-4191-8036-0169B307A8EC,NULL,22:54.3
C629E737-F0E0-4221-9D1C-35C26B4E5F26,objection_form@planning.gov.il,1,שירות לא יעיל ולא נוח,48822,CAE3B9FA-45CB-410D-BC4E-B93D255CC1E5,NULL,49:01.6
07ECA82A-AD83-4D40-B8A8-B4461D481391,objection_form@planning.gov.il,3,להוסיף אפשרות בהערות לתת כתובת מייל של העבודה כולל סימנים שאינם אותיות או מספרים,48453,43AEBCB7-7D44-4FC9-8AB9-7A47F93A00A0,NULL,56:05.3
2AD346AF-386A-4544-8946-99EDE6A77884,objection_form@planning.gov.il,1,"אין מספיק מקום לכתוב
רק 100 סימנים
אי אפשר לכתוב נקודה.......
אי אפשר לכתוב מספרים 1 2 3 4 5 6 7 8 9
אי אפשר לצרף איזה קובץ שאני רוצה
אין מספיק מקום לרשום מילים
אתר טראומה על האזרח",48596,1661B5D6-DC64-4F4D-8695-5FD5151DB4DF,NULL,43:53.3
29574036-CAC9-4214-A44A-ADB2A0D86EC1,objection_form@planning.gov.il,3,"תיבת הטקסט להודעות נותנת הודעות שגיאה ובסוף ויתרתי. טאבים למילוי מספרי תז נתקעים .
",48310,08FD5997-AD80-47AB-8E80-E7842A1830CE,NULL,27:49.2
0A727275-BB82-4737-B94B-79B359EFAF96,OpinionForRashamCandidate@eca.gov.il,5,"הממשק היה מהיר, נוח לתפעול ונעים מאוד לעבוד איתו.",5953,CAF69A53-CF39-47BA-9D59-7AB7FBB8A390,NULL,56:44.3
5D8B9C99-A55A-4B44-AC27-DCDAC024BBA1,OptimizationSuggestions@eca.gov.il,4,בשמירת הטופס לאחר השמירה לחזור אליו לתת יותר ימים.,4673,1A3DDDBF-9CF7-4E0C-B7A6-3E6D874CD2A0,C3A295F0-9AE3-4DB3-8605-D8CF698E67C4,32:59.0
ECA1D85E-5F32-4375-8800-6F241E26A33B,OrganizationForming@moag.gov.il,5,היתה לי בע,4490,247BDE77-40F4-4FD8-9188-BB1040F001EF,NULL,42:10.8
EC631566-764E-4710-B4FF-51D326D56C96,OrganizationForming@moag.gov.il,5,מעולה,4577,ECFE3675-E873-4647-B5E0-A36165C8EFF9,NULL,39:51.0
73916CEB-33F5-4FFF-9B56-2133DDFF4706,OrganizationForming@moag.gov.il,5,שירות קל ומהיר,4296,A51C5A11-C91C-4CC5-AD6F-2EB39275BA37,NULL,50:13.0
49CDFD18-6FB4-4804-8DDC-A1FD0767550B,OrganizationForming@moag.gov.il,5,"תהליך ההקמה מהיר וקליל 
",4403,BFA33C4C-EBF1-43C3-BD9A-2929EE002C1B,NULL,34:39.6
D3130841-D31D-4253-9CD6-A34AF2D82E4B,OrganizationForming@moag.gov.il,4,זרם,4333,5AAC206D-E56E-43CF-965D-2A66009B93FA,NULL,52:03.6
B4D5BCD9-FF2A-4CBA-944B-516D086E2105,OrganizationForming@moag.gov.il,5,שירות יעיל ומהיר ,4499,80EE82C7-265B-4E62-AC3A-39EA4FC5CA1A,NULL,30:58.2
A3396590-2874-42D8-AA41-600F7BD4FE2E,OrganizationForming@moag.gov.il,5,"סוף סוף שולחים את הבקשה במערכת ממוחשבת ולא במייל , אני מקווה שזה יצמצם את זמן הטיפול בבקשה .
בהצלחה ",4729,063CE7C4-EAFF-4C09-8E48-9C01E758CE1B,NULL,16:40.3
9F4F3420-1F5E-410E-B3A6-31AE78495841,OrganizationForming@moag.gov.il,5,נקווה שירשם מהר,4442,BD19BD3D-F60C-4110-B2F7-078D8060074E,NULL,51:31.7
EE3DAC32-0D03-4CE3-AADF-90C6F677C5BC,OrganizationForming@moag.gov.il,1,"מערכת מיושנת ולא נוחה וכל דבר צריך למלא פעמיים
",4308,A9FE31CD-769D-404B-BED2-1E86BC9B259F,NULL,20:10.6
A9DB2178-7474-4256-ABAB-FCE332CD9D6B,OrganizationForming@moag.gov.il,1,"מילאתי טופס פעם אחת והוא נדחה בגלל שלא כתבתי ""חברת""",4344,C7E3790C-B4D7-4898-9DD0-B19C059895D8,NULL,08:00.3
3DA258C4-1B7B-427A-B13C-8A068AB210B0,OrganizationReport@Cyber.gov.il,2,בפיק ליסט לא היה  שום אפשרות לבחור מאפיינים התואמים אותנו ,7066,4716D1BB-B5F9-4AFE-9718-B03D4800BC52,NULL,22:51.4
D090DA99-0F18-426D-9FA4-363EE8F073BC,OrganizationReport@Cyber.gov.il,3,"האפשרויות שיש לבחור בהן - לא כולם התאימו למצב שלי. כדאי להוסיף ""אחר""",7105,3523AAFA-32C8-42CA-8A3D-9018D53AF0C7,NULL,57:08.6
4D51FAB0-4172-403A-9187-6FFAE82DBD5E,p015@isa.gov.il,4,קשה למצוא את הטופס בחיפוש באתר או בגוגל,41085,1E716C5F-2FEB-4825-9CD7-78C1E87E1BC6,NULL,00:48.5
78A870FA-F3C3-4F2A-A26B-965509F6051C,P303@isa.gov.il,1,"הטופס לא קולט את מדינת ארה""ב.

",6593201,91F830CF-621E-440D-9EF9-9EAA267044F6,NULL,56:44.5
243C5C88-D12E-44C1-9F57-D1CF3DF7105F,p330@isa.gov.il,4,בבקשת פחות פרטים שהם לא רלוונטיים לאזרח מן השורה,5213,8CB0775C-DFF9-42A8-B1CF-E6B90554A13A,NULL,46:27.0
44DCB78C-65A3-4A89-9AA9-9C74437A30F2,p330@isa.gov.il,4,יעיל ונוח לשימוש. תודה. ,5187,8A460BF4-858B-4956-AC9C-9F8251EF5DE1,NULL,33:25.4
B037A8C4-A362-4D9A-A3CA-D31DF1009830,ParticipationEducationPay@prisonservice.gov.il,5,נוח וקל,57897,E3A5E0FF-890B-4BF5-8A70-0D796A1E7836,NULL,48:39.1
12D7CF28-19E1-4EC8-961B-338A7DEA7DC2,ParticipationEducationPay@prisonservice.gov.il,5,"תודה רבה,שירות מהיר וטוב",58945,0EA0AB67-53AE-4EA3-99F3-2F2875BCB297,NULL,10:38.8
6D61178D-95DC-4D61-A9C3-564D6D51ECFF,ParticipationEducationPay@prisonservice.gov.il,5,נוח יעיל ומהיר תודהה מהלבבבב,57573,2C50C564-5147-439D-B857-0DF222213D4E,NULL,06:31.2
535DB01C-F265-438C-ADCB-3A3FAD1C659C,ParticipationEducationPay@prisonservice.gov.il,5,נוח ומהיר,58182,5958A53E-9A89-45DD-ADA6-0400C575517A,NULL,27:28.1
70FD3A88-73F3-4FB9-8D91-0E47B97424A4,ParticipationEducationPay@prisonservice.gov.il,5,גודל הקובץ המצורף,57576,C6C0C902-DDED-4489-8428-B19686C1D11C,NULL,26:01.3
19A04DCC-5090-4A2F-9AB4-B6D6475E0636,Payment@moia.gov.il,5,ממשק אסתטי ונוח.,58161,4BFAEA8D-47ED-495A-9563-D5963F21D9DE,NULL,35:11.0
A719790E-8531-4DBE-BEB7-3B68DA292CBB,Payment@moia.gov.il,4,מתאפס מהר מדי,53611,0A92F95A-B7F0-4C9B-9B22-CF78BE9E9B84,NULL,01:00.6
FEB5CD67-2C49-4C6B-BFA4-2E465FE8EAA8,Payment@moia.gov.il,2,It didn't work with more than 1 file attached. so i need to divide the documents required into two sendings.,55576,599407DB-4F74-4A91-91CF-5B8B2A4BADD5,NULL,21:43.1
1114C296-EB38-408A-805B-3F12A9D0E26F,Payment@moia.gov.il,1,everything,57179,E2F6E12D-7F8A-4A31-B51A-459CEEB2000A,NULL,00:03.7
01DD8780-27DA-4D25-AADA-1E5396B2A63D,Payment@moia.gov.il,5,נגיש וקליל לשימוש ,55703,90F94C04-DAC5-4183-9748-3E4E2521090E,NULL,23:23.6
664CEFF5-E1A4-4690-9FF9-BAC86CE93203,Payment@moia.gov.il,5,שירות הכי טוב במדינה ,57140,8AA4FD6D-93D8-44FF-A5AA-CB80E559C1BA,NULL,56:58.7
046284EA-FCF0-46D5-B9A1-AAFE88F491D5,Payment@moia.gov.il,4,"לא ניתן לעלות קבצים של שנים קודמות, למרות שזה מה שנציג דרש ממני (גליון ציונים של שנת לימודים הקודמת)",57655,1FADA02E-A03B-4041-BCFC-49720F882D4C,NULL,49:18.8
C329850E-8447-4F35-ACF0-D0262A4B8B4C,Payment@moia.gov.il,5,יותר נוח,58068,078F4F7D-525D-42BB-A489-DF9461CA307D,NULL,58:02.4
7361F375-2146-47C5-A404-AF7F79FC1F8E,Payment@moia.gov.il,5,אלופים,56769,7B0E6DCB-53E3-417E-82D0-D336A7677A1E,NULL,57:05.8
56508F58-95D3-4BEA-B3FC-BEF338B5B208,Payment@moia.gov.il,5,הכל עבר חלק,54543,C69F41F7-5B13-49AB-9965-D8673D43EDC9,NULL,55:45.7
1070CC5D-6462-492D-9F84-F2DD900BB5A5,Payment@moia.gov.il,5,הכל ברור ומהיר ,55428,03D59273-8CCD-4975-83A3-17034475E110,NULL,10:47.6
